model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model,clean_brightness,corr_brightness,delta_brightness,abs_delta_brightness,clean_contrast,corr_contrast,delta_contrast,abs_delta_contrast,clean_hf_energy,corr_hf_energy,delta_hf_energy,abs_delta_hf_energy,clean_edge_strength,corr_edge_strength,delta_edge_strength,abs_delta_edge_strength,clean_edge_density,corr_edge_density,delta_edge_density,abs_delta_edge_density,clean_entropy,corr_entropy,delta_entropy,abs_delta_entropy,clean_saturation,corr_saturation,delta_saturation,abs_delta_saturation,clean_colorfulness,corr_colorfulness,delta_colorfulness,abs_delta_colorfulness
vit_b_32,ig,n02769748,backpack,0,1102,jpeg_compression,digital,2,0.8837800621986389,0.0447770431637764,0.8390030190348625,1,0,0.3510129905095241,0.5415104097123025,4.655060060314074,2.315638217577297,2.9250637586571675,0.6094255410798706,ViT,0.21467912197113037,0.21477678418159485,9.766221046447754e-05,9.766221046447754e-05,0.18384917080402374,0.1830393671989441,-0.0008098036050796509,0.0008098036050796509,0.02715207450091839,0.024635137990117073,-0.0025169365108013153,0.0025169365108013153,0.030811097472906113,0.029660917818546295,-0.0011501796543598175,0.0011501796543598175,0.030811097472906113,0.029660917818546295,-0.0011501796543598175,0.0011501796543598175,4.916569578068174,4.925200577872511,0.008630999804337236,0.008630999804337236,0.2954906225204468,0.20736108720302582,-0.08812953531742096,0.08812953531742096,0.14253868162631989,0.13356970250606537,-0.008968979120254517,0.008968979120254517
vit_b_32,rollout,n02769748,backpack,0,1102,jpeg_compression,digital,3,0.8837800621986389,0.01653369702398777,0.8672463651746511,1,0,0.9470365699873896,0.9969653574313444,1.6314561498589322,3.8272402634878833,3.773437170093288,-0.053803093394595436,ViT,0.21467912197113037,0.2149437814950943,0.0002646595239639282,0.0002646595239639282,0.18384917080402374,0.182790607213974,-0.0010585635900497437,0.0010585635900497437,0.02715207450091839,0.023988306522369385,-0.0031637679785490036,0.0031637679785490036,0.030811097472906113,0.029363570734858513,-0.0014475267380475998,0.0014475267380475998,0.030811097472906113,0.029363570734858513,-0.0014475267380475998,0.0014475267380475998,4.916569578068174,4.90750317141819,-0.009066406649983705,0.009066406649983705,0.2954906225204468,0.1842597872018814,-0.11123083531856537,0.11123083531856537,0.14253868162631989,0.1318461000919342,-0.010692581534385681,0.010692581534385681
vit_b_32,cam,n02769748,backpack,0,1102,jpeg_compression,digital,3,0.8837800621986389,0.01653369702398777,0.8672463651746511,1,0,0.13652572592969944,-0.026543543559149264,25.770323700063457,3.4544033038513704,3.692917763403403,0.23851445955203276,ViT,0.21467912197113037,0.2149437814950943,0.0002646595239639282,0.0002646595239639282,0.18384917080402374,0.182790607213974,-0.0010585635900497437,0.0010585635900497437,0.02715207450091839,0.023988306522369385,-0.0031637679785490036,0.0031637679785490036,0.030811097472906113,0.029363570734858513,-0.0014475267380475998,0.0014475267380475998,0.030811097472906113,0.029363570734858513,-0.0014475267380475998,0.0014475267380475998,4.916569578068174,4.90750317141819,-0.009066406649983705,0.009066406649983705,0.2954906225204468,0.1842597872018814,-0.11123083531856537,0.11123083531856537,0.14253868162631989,0.1318461000919342,-0.010692581534385681,0.010692581534385681
vit_b_32,ig,n02769748,backpack,0,1102,jpeg_compression,digital,3,0.8837800621986389,0.01653369702398777,0.8672463651746511,1,0,0.34765677454008326,0.5415466698192292,7.522342540139912,2.315638217577297,2.8154047236207482,0.4997665060434513,ViT,0.21467912197113037,0.2149437814950943,0.0002646595239639282,0.0002646595239639282,0.18384917080402374,0.182790607213974,-0.0010585635900497437,0.0010585635900497437,0.02715207450091839,0.023988306522369385,-0.0031637679785490036,0.0031637679785490036,0.030811097472906113,0.029363570734858513,-0.0014475267380475998,0.0014475267380475998,0.030811097472906113,0.029363570734858513,-0.0014475267380475998,0.0014475267380475998,4.916569578068174,4.90750317141819,-0.009066406649983705,0.009066406649983705,0.2954906225204468,0.1842597872018814,-0.11123083531856537,0.11123083531856537,0.14253868162631989,0.1318461000919342,-0.010692581534385681,0.010692581534385681
vit_b_32,rollout,n02769748,backpack,0,1102,jpeg_compression,digital,4,0.8837800621986389,0.0598469153046608,0.8239331468939781,1,0,0.8598165477624387,0.9690610044675493,4.306231711556783,3.8272402634878833,4.211454742087313,0.3842144785994299,ViT,0.21467912197113037,0.21426260471343994,-0.0004165172576904297,0.0004165172576904297,0.18384917080402374,0.18209698796272278,-0.0017521828413009644,0.0017521828413009644,0.02715207450091839,0.023083152249455452,-0.004068922251462936,0.004068922251462936,0.030811097472906113,0.028111213818192482,-0.0026998836547136307,0.0026998836547136307,0.030811097472906113,0.028111213818192482,-0.0026998836547136307,0.0026998836547136307,4.916569578068174,4.766393063344747,-0.15017651472342664,0.15017651472342664,0.2954906225204468,0.17827226221561432,-0.11721836030483246,0.11721836030483246,0.14253868162631989,0.131613627076149,-0.010925054550170898,0.010925054550170898
vit_b_32,cam,n02769748,backpack,0,1102,jpeg_compression,digital,4,0.8837800621986389,0.0598469153046608,0.8239331468939781,1,0,0.1401487199863768,0.03767578827891983,32.2705727398873,3.4544033038513704,3.9022014604888344,0.44779815663746403,ViT,0.21467912197113037,0.21426260471343994,-0.0004165172576904297,0.0004165172576904297,0.18384917080402374,0.18209698796272278,-0.0017521828413009644,0.0017521828413009644,0.02715207450091839,0.023083152249455452,-0.004068922251462936,0.004068922251462936,0.030811097472906113,0.028111213818192482,-0.0026998836547136307,0.0026998836547136307,0.030811097472906113,0.028111213818192482,-0.0026998836547136307,0.0026998836547136307,4.916569578068174,4.766393063344747,-0.15017651472342664,0.15017651472342664,0.2954906225204468,0.17827226221561432,-0.11721836030483246,0.11721836030483246,0.14253868162631989,0.131613627076149,-0.010925054550170898,0.010925054550170898
vit_b_32,ig,n02769748,backpack,0,1102,jpeg_compression,digital,4,0.8837800621986389,0.0598469153046608,0.8239331468939781,1,0,0.301432924852493,0.46957053824836625,12.138242243517345,2.315638217577297,2.6727700280638604,0.3571318104865635,ViT,0.21467912197113037,0.21426260471343994,-0.0004165172576904297,0.0004165172576904297,0.18384917080402374,0.18209698796272278,-0.0017521828413009644,0.0017521828413009644,0.02715207450091839,0.023083152249455452,-0.004068922251462936,0.004068922251462936,0.030811097472906113,0.028111213818192482,-0.0026998836547136307,0.0026998836547136307,0.030811097472906113,0.028111213818192482,-0.0026998836547136307,0.0026998836547136307,4.916569578068174,4.766393063344747,-0.15017651472342664,0.15017651472342664,0.2954906225204468,0.17827226221561432,-0.11721836030483246,0.11721836030483246,0.14253868162631989,0.131613627076149,-0.010925054550170898,0.010925054550170898
vit_b_32,rollout,n02769748,backpack,0,1102,jpeg_compression,digital,5,0.8837800621986389,0.004156515002250671,0.8796235471963882,1,0,0.8073113632270844,0.963305667647321,4.034104036723698,3.8272402634878833,3.72775987903011,-0.09948038445777341,ViT,0.21467912197113037,0.2137983739376068,-0.0008807480335235596,0.0008807480335235596,0.18384917080402374,0.1840764582157135,0.0002272874116897583,0.0002272874116897583,0.02715207450091839,0.022577499970793724,-0.004574574530124664,0.004574574530124664,0.030811097472906113,0.02718852460384369,-0.0036225728690624237,0.0036225728690624237,0.030811097472906113,0.02718852460384369,-0.0036225728690624237,0.0036225728690624237,4.916569578068174,4.4836937100277705,-0.43287586804040323,0.43287586804040323,0.2954906225204468,0.15903683006763458,-0.1364537924528122,0.1364537924528122,0.14253868162631989,0.13705772161483765,-0.005480960011482239,0.005480960011482239
vit_b_32,cam,n02769748,backpack,0,1102,jpeg_compression,digital,5,0.8837800621986389,0.004156515002250671,0.8796235471963882,1,0,0.08412072782247179,-0.13239179136099516,56.2788403340028,3.4544033038513704,3.051098314198294,-0.40330498965307626,ViT,0.21467912197113037,0.2137983739376068,-0.0008807480335235596,0.0008807480335235596,0.18384917080402374,0.1840764582157135,0.0002272874116897583,0.0002272874116897583,0.02715207450091839,0.022577499970793724,-0.004574574530124664,0.004574574530124664,0.030811097472906113,0.02718852460384369,-0.0036225728690624237,0.0036225728690624237,0.030811097472906113,0.02718852460384369,-0.0036225728690624237,0.0036225728690624237,4.916569578068174,4.4836937100277705,-0.43287586804040323,0.43287586804040323,0.2954906225204468,0.15903683006763458,-0.1364537924528122,0.1364537924528122,0.14253868162631989,0.13705772161483765,-0.005480960011482239,0.005480960011482239
vit_b_32,ig,n02769748,backpack,0,1102,jpeg_compression,digital,5,0.8837800621986389,0.004156515002250671,0.8796235471963882,1,0,0.2657333837810569,0.3951329397754688,17.179475216914014,2.315638217577297,2.3891869399681176,0.07354872239082066,ViT,0.21467912197113037,0.2137983739376068,-0.0008807480335235596,0.0008807480335235596,0.18384917080402374,0.1840764582157135,0.0002272874116897583,0.0002272874116897583,0.02715207450091839,0.022577499970793724,-0.004574574530124664,0.004574574530124664,0.030811097472906113,0.02718852460384369,-0.0036225728690624237,0.0036225728690624237,0.030811097472906113,0.02718852460384369,-0.0036225728690624237,0.0036225728690624237,4.916569578068174,4.4836937100277705,-0.43287586804040323,0.43287586804040323,0.2954906225204468,0.15903683006763458,-0.1364537924528122,0.1364537924528122,0.14253868162631989,0.13705772161483765,-0.005480960011482239,0.005480960011482239
vit_b_32,rollout,n07614500,ice_cream,0,184,gaussian_noise,noise,1,0.3317074477672577,0.5201818346977234,-0.1884743869304657,0,1,0.9489518633540373,0.9993933396712452,4.177462838449347,2.042083308193,2.162149800871905,0.12006649267890523,ViT,0.3724963963031769,0.3771088719367981,0.004612475633621216,0.004612475633621216,0.30182477831840515,0.29702094197273254,-0.004803836345672607,0.004803836345672607,0.025447992607951164,0.034198325127363205,0.00875033251941204,0.00875033251941204,0.061977263540029526,0.08048979938030243,0.018512535840272903,0.018512535840272903,0.061977263540029526,0.08048979938030243,0.018512535840272903,0.018512535840272903,5.5735063272692535,5.7472741380881525,0.17376781081889892,0.17376781081889892,0.3692229986190796,0.5114304423332214,0.14220744371414185,0.14220744371414185,0.15731585025787354,0.20885500311851501,0.05153915286064148,0.05153915286064148
vit_b_32,cam,n07614500,ice_cream,0,184,gaussian_noise,noise,1,0.3317074477672577,0.5201818346977234,-0.1884743869304657,0,1,0.4879205572847191,0.7543102842497901,22.991046747551913,2.8654079569970063,3.0965826820523645,0.2311747250553582,ViT,0.3724963963031769,0.3771088719367981,0.004612475633621216,0.004612475633621216,0.30182477831840515,0.29702094197273254,-0.004803836345672607,0.004803836345672607,0.025447992607951164,0.034198325127363205,0.00875033251941204,0.00875033251941204,0.061977263540029526,0.08048979938030243,0.018512535840272903,0.018512535840272903,0.061977263540029526,0.08048979938030243,0.018512535840272903,0.018512535840272903,5.5735063272692535,5.7472741380881525,0.17376781081889892,0.17376781081889892,0.3692229986190796,0.5114304423332214,0.14220744371414185,0.14220744371414185,0.15731585025787354,0.20885500311851501,0.05153915286064148,0.05153915286064148
vit_b_32,ig,n07614500,ice_cream,0,184,gaussian_noise,noise,1,0.3317074477672577,0.5201818346977234,-0.1884743869304657,0,1,0.47772951483471987,0.6746918894105942,5.935736211354251,2.868323379518486,2.0063011328818288,-0.8620222466366574,ViT,0.3724963963031769,0.3771088719367981,0.004612475633621216,0.004612475633621216,0.30182477831840515,0.29702094197273254,-0.004803836345672607,0.004803836345672607,0.025447992607951164,0.034198325127363205,0.00875033251941204,0.00875033251941204,0.061977263540029526,0.08048979938030243,0.018512535840272903,0.018512535840272903,0.061977263540029526,0.08048979938030243,0.018512535840272903,0.018512535840272903,5.5735063272692535,5.7472741380881525,0.17376781081889892,0.17376781081889892,0.3692229986190796,0.5114304423332214,0.14220744371414185,0.14220744371414185,0.15731585025787354,0.20885500311851501,0.05153915286064148,0.05153915286064148
vit_b_32,rollout,n07614500,ice_cream,0,184,gaussian_noise,noise,2,0.3317074477672577,0.5262702703475952,-0.19456282258033752,0,1,0.8322992700729926,0.9944391818165372,8.222017722485116,2.042083308193,2.246775309660209,0.20469200146720912,ViT,0.3724963963031769,0.38158148527145386,0.009085088968276978,0.009085088968276978,0.30182477831840515,0.29499346017837524,-0.006831318140029907,0.006831318140029907,0.025447992607951164,0.04398954659700394,0.018541553989052773,0.018541553989052773,0.061977263540029526,0.09373299032449722,0.0317557267844677,0.0317557267844677,0.061977263540029526,0.09373299032449722,0.0317557267844677,0.0317557267844677,5.5735063272692535,5.798107457119332,0.22460112985007807,0.22460112985007807,0.3692229986190796,0.5574615001678467,0.1882385015487671,0.1882385015487671,0.15731585025787354,0.2550176680088043,0.09770181775093079,0.09770181775093079
vit_b_32,cam,n07614500,ice_cream,0,184,gaussian_noise,noise,2,0.3317074477672577,0.5262702703475952,-0.19456282258033752,0,1,0.5651902682470368,0.7851811245557608,29.86267118783185,2.8654079569970063,3.447590535485478,0.5821825784884718,ViT,0.3724963963031769,0.38158148527145386,0.009085088968276978,0.009085088968276978,0.30182477831840515,0.29499346017837524,-0.006831318140029907,0.006831318140029907,0.025447992607951164,0.04398954659700394,0.018541553989052773,0.018541553989052773,0.061977263540029526,0.09373299032449722,0.0317557267844677,0.0317557267844677,0.061977263540029526,0.09373299032449722,0.0317557267844677,0.0317557267844677,5.5735063272692535,5.798107457119332,0.22460112985007807,0.22460112985007807,0.3692229986190796,0.5574615001678467,0.1882385015487671,0.1882385015487671,0.15731585025787354,0.2550176680088043,0.09770181775093079,0.09770181775093079
vit_b_32,ig,n07614500,ice_cream,0,184,gaussian_noise,noise,2,0.3317074477672577,0.5262702703475952,-0.19456282258033752,0,1,0.4124269931743016,0.6010940448600363,3.5013561840562835,2.868323379518486,2.057190762418325,-0.8111326171001609,ViT,0.3724963963031769,0.38158148527145386,0.009085088968276978,0.009085088968276978,0.30182477831840515,0.29499346017837524,-0.006831318140029907,0.006831318140029907,0.025447992607951164,0.04398954659700394,0.018541553989052773,0.018541553989052773,0.061977263540029526,0.09373299032449722,0.0317557267844677,0.0317557267844677,0.061977263540029526,0.09373299032449722,0.0317557267844677,0.0317557267844677,5.5735063272692535,5.798107457119332,0.22460112985007807,0.22460112985007807,0.3692229986190796,0.5574615001678467,0.1882385015487671,0.1882385015487671,0.15731585025787354,0.2550176680088043,0.09770181775093079,0.09770181775093079
vit_b_32,rollout,n07614500,ice_cream,0,184,gaussian_noise,noise,3,0.3317074477672577,0.36853161454200745,-0.036824166774749756,0,1,0.5850560201988323,0.9666241909827593,24.29364612840644,2.042083308193,2.836463984509689,0.7943806763166892,ViT,0.3724963963031769,0.3878902494907379,0.015393853187561035,0.015393853187561035,0.30182477831840515,0.29140084981918335,-0.010423928499221802,0.010423928499221802,0.025447992607951164,0.06200774759054184,0.036559754982590675,0.036559754982590675,0.061977263540029526,0.11230935901403427,0.050332095474004745,0.050332095474004745,0.061977263540029526,0.11230935901403427,0.050332095474004745,0.050332095474004745,5.5735063272692535,5.844856768121785,0.27135044085253135,0.27135044085253135,0.3692229986190796,0.6134622693061829,0.24423927068710327,0.24423927068710327,0.15731585025787354,0.3276795744895935,0.17036372423171997,0.17036372423171997
vit_b_32,cam,n07614500,ice_cream,0,184,gaussian_noise,noise,3,0.3317074477672577,0.36853161454200745,-0.036824166774749756,0,1,0.23156215486562767,0.3269594179492848,32.72113627773396,2.8654079569970063,3.5277708878098912,0.6623629308128849,ViT,0.3724963963031769,0.3878902494907379,0.015393853187561035,0.015393853187561035,0.30182477831840515,0.29140084981918335,-0.010423928499221802,0.010423928499221802,0.025447992607951164,0.06200774759054184,0.036559754982590675,0.036559754982590675,0.061977263540029526,0.11230935901403427,0.050332095474004745,0.050332095474004745,0.061977263540029526,0.11230935901403427,0.050332095474004745,0.050332095474004745,5.5735063272692535,5.844856768121785,0.27135044085253135,0.27135044085253135,0.3692229986190796,0.6134622693061829,0.24423927068710327,0.24423927068710327,0.15731585025787354,0.3276795744895935,0.17036372423171997,0.17036372423171997
